2215,1881,2215,1879,2217,1881
2216,1881,2216,1878,2216,1881
2217,1882,2216,1877,2215,1881
2218,1883,2216,1876,2214,1881
2219,1884,2216,1875,2213,1881
2220,1885,2217,1874,2212,1882
2221,1886,2217,1873,2211,1882
2221,1886,2217,1872,2209,1882
2222,1887,2217,1871,2208,1882
2223,1888,2217,1870,2207,1883
2224,1889,2218,1869,2206,1883
2225,1890,2218,1868,2205,1883
2225,1891,2218,1867,2204,1883
2226,1892,2218,1866,2203,1884
2227,1893,2218,1864,2202,1884
2228,1894,2218,1863,2201,1884
2229,1894,2219,1862,2200,1884
2229,1895,2219,1861,2198,1885
2230,1896,2219,1860,2197,1885
2231,1897,2219,1859,2196,1885
2232,1898,2219,1858,2195,1885
2233,1899,2219,1857,2194,1886
2233,1900,2220,1856,2193,1886
2234,1901,2220,1855,2192,1886
2235,1902,2220,1854,2191,1887
2236,1903,2220,1853,2189,1887
2237,1903,2220,1852,2188,1887
2237,1904,2220,1851,2187,1888
2238,1905,2220,1851,2186,1888
2239,1906,2221,1850,2185,1888
2240,1907,2221,1849,2184,1888
2240,1908,2221,1848,2183,1889
2241,1909,2221,1847,2181,1889
2242,1910,2221,1846,2180,1889
2243,1911,2221,1845,2179,1890
2243,1912,2221,1844,2178,1890
2244,1913,2221,1843,2177,1890
2245,1914,2222,1842,2176,1891
2246,1915,2222,1841,2174,1891
2246,1916,2222,1840,2173,1891
2247,1917,2222,1839,2172,1892
2248,1918,2222,1838,2171,1892
2249,1918,2222,1837,2170,1892
2249,1919,2222,1836,2169,1893
2250,1920,2222,1835,2167,1893
2251,1921,2222,1834,2166,1893
2251,1922,2222,1833,2165,1894
2252,1923,2223,1833,2164,1894
2253,1924,2223,1832,2163,1894
2254,1925,2223,1831,2161,1895
2254,1926,2223,1830,2160,1895
2255,1927,2223,1829,2159,1896
2256,1928,2223,1828,2158,1896
2256,1929,2223,1827,2157,1896
2257,1930,2223,1826,2155,1897
2258,1931,2223,1825,2154,1897
2258,1932,2223,1824,2153,1897
2259,1933,2223,1824,2152,1898
2260,1934,2223,1823,2150,1898
2260,1935,2223,1822,2149,1899
2261,1936,2223,1821,2148,1899
2262,1937,2223,1820,2147,1899
2263,1938,2223,1819,2146,1900
2263,1939,2224,1818,2144,1900
2264,1940,2224,1817,2143,1901
2264,1941,2224,1817,2142,1901
2265,1942,2224,1816,2141,1901
2266,1943,2224,1815,2139,1902
2266,1944,2224,1814,2138,1902
2267,1945,2224,1813,2137,1903
2268,1946,2224,1812,2136,1903
2268,1947,2224,1812,2134,1903
2269,1948,2224,1811,2133,1904
2270,1949,2224,1810,2132,1904
2270,1951,2224,1809,2130,1905
2271,1952,2224,1808,2129,1905
2272,1953,2224,1807,2128,1906
2272,1954,2224,1807,2127,1906
2273,1955,2224,1806,2125,1907
2273,1956,2224,1805,2124,1907
2274,1957,2224,1804,2123,1907
2275,1958,2224,1803,2122,1908
2275,1959,2224,1803,2120,1908
2276,1960,2224,1802,2119,1909
2276,1961,2224,1801,2118,1909
2277,1962,2224,1800,2116,1910
2278,1963,2224,1799,2115,1910
2278,1964,2224,1799,2114,1911
2279,1965,2224,1798,2113,1911
2279,1966,2224,1797,2111,1912
2280,1968,2223,1796,2110,1912
2281,1969,2223,1796,2109,1913
2281,1970,2223,1795,2107,1913
2282,1971,2223,1794,2106,1914
2282,1972,2223,1793,2105,1914
2283,1973,2223,1792,2103,1915
2284,1974,2223,1792,2102,1915
2284,1975,2223,1791,2101,1916
2285,1976,2223,1790,2099,1916
2285,1977,2223,1789,2098,1917
2286,1979,2223,1789,2097,1917
2286,1980,2223,1788,2095,1918
2287,1981,2223,1787,2094,1918
2287,1982,2223,1787,2093,1919
2288,1983,2223,1786,2091,1919
2288,1984,2223,1785,2090,1920
2289,1985,2222,1784,2089,1920
2290,1986,2222,1784,2087,1921
2290,1987,2222,1783,2086,1921
2291,1989,2222,1782,2085,1922
2291,1990,2222,1782,2083,1922
2292,1991,2222,1781,2082,1923
2292,1992,2222,1780,2081,1923
2293,1993,2222,1779,2079,1924
2293,1994,2222,1779,2078,1924
2294,1995,2222,1778,2077,1925
2294,1997,2221,1777,2075,1926
2295,1998,2221,1777,2074,1926
2295,1999,2221,1776,2072,1927
